0, 0, Header, 0, 1, 384
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 240000
1, 0, Title_t, "8-Bit Square"
1, 0, Program_c, 0, 80
1, 0, Note_on_c, 0, 74, 50
1, 0, Note_on_c, 0, 62, 50
1, 0, Note_on_c, 0, 66, 50
1, 0, Note_on_c, 0, 47, 50
1, 0, Note_on_c, 0, 59, 50
1, 768, Note_off_c, 0, 74, 0
1, 768, Note_on_c, 0, 71, 50
1, 1536, Note_off_c, 0, 71, 0
1, 1536, Note_off_c, 0, 59, 0
1, 1536, Note_off_c, 0, 47, 0
1, 1536, Note_off_c, 0, 66, 0
1, 1536, Note_off_c, 0, 62, 0
1, 1536, Note_on_c, 0, 73, 50
1, 1536, Note_on_c, 0, 66, 50
1, 1536, Note_on_c, 0, 61, 50
1, 1536, Note_on_c, 0, 46, 50
1, 1536, Note_on_c, 0, 58, 50
1, 2304, Note_off_c, 0, 73, 0
1, 2304, Note_on_c, 0, 70, 50
1, 3072, Note_off_c, 0, 70, 0
1, 3072, Note_off_c, 0, 58, 0
1, 3072, Note_off_c, 0, 46, 0
1, 3072, Note_off_c, 0, 61, 0
1, 3072, Note_off_c, 0, 66, 0
1, 3072, Note_on_c, 0, 72, 50
1, 3072, Note_on_c, 0, 60, 50
1, 3072, Note_on_c, 0, 64, 50
1, 3072, Note_on_c, 0, 45, 50
1, 3072, Note_on_c, 0, 57, 50
1, 3072, Note_on_c, 0, 78, 50
1, 3840, Note_off_c, 0, 72, 0
1, 3840, Note_on_c, 0, 71, 50
1, 4224, Note_off_c, 0, 71, 0
1, 4224, Note_on_c, 0, 69, 50
1, 4608, Note_off_c, 0, 69, 0
1, 4608, Note_off_c, 0, 78, 0
1, 4608, Note_off_c, 0, 57, 0
1, 4608, Note_off_c, 0, 45, 0
1, 4608, Note_off_c, 0, 64, 0
1, 4608, Note_off_c, 0, 60, 0
1, 4608, Note_on_c, 0, 68, 50
1, 4608, Note_on_c, 0, 44, 50
1, 4608, Note_on_c, 0, 59, 50
1, 4608, Note_on_c, 0, 64, 50
1, 4608, Note_on_c, 0, 56, 50
1, 4608, Note_on_c, 0, 76, 50
1, 5376, Note_off_c, 0, 68, 0
1, 5376, Note_on_c, 0, 71, 50
1, 6144, Note_off_c, 0, 56, 0
1, 6144, Note_off_c, 0, 64, 0
1, 6144, Note_off_c, 0, 59, 0
1, 6144, Note_off_c, 0, 44, 0
1, 6144, Note_on_c, 0, 40, 50
1, 6144, Note_on_c, 0, 59, 50
1, 6144, Note_on_c, 0, 43, 50
1, 6336, Note_off_c, 0, 40, 0
1, 6528, Note_off_c, 0, 71, 0
1, 6528, Note_off_c, 0, 76, 0
1, 6528, Note_on_c, 0, 49, 50
1, 6528, Note_on_c, 0, 55, 50
1, 6528, Note_on_c, 0, 52, 50
1, 6528, Note_on_c, 0, 67, 50
1, 6528, Note_on_c, 0, 71, 50
1, 6720, Note_off_c, 0, 52, 0
1, 6720, Note_off_c, 0, 55, 0
1, 6720, Note_off_c, 0, 49, 0
1, 6912, Note_on_c, 0, 37, 50
1, 7104, Note_off_c, 0, 37, 0
1, 7296, Note_off_c, 0, 71, 0
1, 7296, Note_off_c, 0, 67, 0
1, 7296, Note_on_c, 0, 55, 50
1, 7296, Note_on_c, 0, 49, 50
1, 7296, Note_on_c, 0, 52, 50
1, 7296, Note_on_c, 0, 64, 50
1, 7296, Note_on_c, 0, 55, 50
1, 7296, Note_on_c, 0, 76, 50
1, 7296, Note_on_c, 0, 64, 50
1, 7488, Note_off_c, 0, 52, 0
1, 7488, Note_off_c, 0, 49, 0
1, 7488, Note_off_c, 0, 55, 0
1, 7680, Note_off_c, 0, 64, 0
1, 7680, Note_off_c, 0, 76, 0
1, 7680, Note_off_c, 0, 55, 0
1, 7680, Note_off_c, 0, 64, 0
1, 7680, Note_off_c, 0, 43, 0
1, 7680, Note_off_c, 0, 59, 0
1, 7680, Note_on_c, 0, 42, 50
1, 7680, Note_on_c, 0, 74, 50
1, 7680, Note_on_c, 0, 66, 50
1, 7680, Note_on_c, 0, 42, 50
